0.000000	0.000000
0.100000	0.101899
0.200000	0.202587
0.300000	0.300879
0.400000	0.395636
0.500000	0.485794
0.600000	0.570379
0.700000	0.648531
0.800000	0.719518
0.900000	0.782749
1.000000	0.837785
1.100000	0.884346
1.200000	0.922311
1.300000	0.951720
1.400000	0.972767
1.500000	0.985794
1.600000	0.991274
1.700000	0.989804
1.800000	0.982081
1.900000	0.968885
2.000000	0.951057
2.100000	0.929475
2.200000	0.905033
2.300000	0.878617
2.400000	0.851080
2.500000	0.823223
2.600000	0.795772
2.700000	0.769363
2.800000	0.744523
2.900000	0.721661
3.000000	0.701057
3.100000	0.682854
3.200000	0.667063
3.300000	0.653555
3.400000	0.642074
3.500000	0.632240
3.600000	0.623567
3.700000	0.615471
3.800000	0.607293
3.900000	0.598315
4.000000	0.587785
4.100000	0.574935
4.200000	0.559008
4.300000	0.539277
4.400000	0.515071
4.500000	0.485794
4.600000	0.450944
4.700000	0.410133
4.800000	0.363097
4.900000	0.309713
5.000000	0.250000
5.100000	0.184132
5.200000	0.112431
5.300000	0.035370
5.400000	-0.046436
5.500000	-0.132240
5.600000	-0.221178
5.700000	-0.312282
5.800000	-0.404499
5.900000	-0.496718
6.000000	-0.587785
6.100000	-0.676533
6.200000	-0.761801
6.300000	-0.842466
6.400000	-0.917460
6.500000	-0.985794
6.600000	-1.046582
6.700000	-1.099058
6.800000	-1.142591
6.900000	-1.176699
7.000000	-1.201057
7.100000	-1.215505
7.200000	-1.220051
7.300000	-1.214866
7.400000	-1.200281
7.500000	-1.176777
7.600000	-1.144973
7.700000	-1.105612
7.800000	-1.059541
7.900000	-1.007692
8.000000	-0.951057
8.100000	-0.890668
8.200000	-0.827573
8.300000	-0.762809
8.400000	-0.697382
8.500000	-0.632240
8.600000	-0.568259
8.700000	-0.506217
8.800000	-0.446783
8.900000	-0.390502
9.000000	-0.337785
9.100000	-0.288905
9.200000	-0.243990
9.300000	-0.203028
9.400000	-0.165870
9.500000	-0.132240
9.600000	-0.101744
9.700000	-0.073884
9.800000	-0.048079
9.900000	-0.023682
10.000000	-0.000000
10.100000	0.023682
10.200000	0.048079
10.300000	0.073884
10.400000	0.101744
10.500000	0.132240
10.600000	0.165870
10.700000	0.203028
10.800000	0.243990
10.900000	0.288905
11.000000	0.337785
11.100000	0.390502
11.200000	0.446783
11.300000	0.506217
11.400000	0.568259
11.500000	0.632240
11.600000	0.697382
11.700000	0.762809
11.800000	0.827573
11.900000	0.890668
12.000000	0.951057
12.100000	1.007692
12.200000	1.059541
12.300000	1.105612
12.400000	1.144973
12.500000	1.176777
12.600000	1.200281
12.700000	1.214866
12.800000	1.220051
12.900000	1.215505
13.000000	1.201057
13.100000	1.176699
13.200000	1.142591
13.300000	1.099058
13.400000	1.046582
13.500000	0.985794
13.600000	0.917460
13.700000	0.842466
13.800000	0.761801
13.900000	0.676533
14.000000	0.587785
14.100000	0.496718
14.200000	0.404499
14.300000	0.312282
14.400000	0.221178
14.500000	0.132240
14.600000	0.046436
14.700000	-0.035370
14.800000	-0.112431
14.900000	-0.184132
15.000000	-0.250000
15.100000	-0.309713
15.200000	-0.363097
15.300000	-0.410133
15.400000	-0.450944
15.500000	-0.485794
15.600000	-0.515071
15.700000	-0.539277
15.800000	-0.559008
15.900000	-0.574935
16.000000	-0.587785
16.100000	-0.598315
16.200000	-0.607293
16.300000	-0.615471
16.400000	-0.623567
16.500000	-0.632240
16.600000	-0.642074
16.700000	-0.653555
16.800000	-0.667063
16.900000	-0.682854
17.000000	-0.701057
17.100000	-0.721661
17.200000	-0.744523
17.300000	-0.769363
17.400000	-0.795772
17.500000	-0.823223
17.600000	-0.851080
17.700000	-0.878617
17.800000	-0.905033
17.900000	-0.929475
18.000000	-0.951057
18.100000	-0.968885
18.200000	-0.982081
18.300000	-0.989804
18.400000	-0.991274
18.500000	-0.985794
18.600000	-0.972767
18.700000	-0.951720
18.800000	-0.922311
18.900000	-0.884346
19.000000	-0.837785
19.100000	-0.782749
19.200000	-0.719518
19.300000	-0.648531
19.400000	-0.570379
19.500000	-0.485794
19.600000	-0.395636
19.700000	-0.300879
19.800000	-0.202587
19.900000	-0.101899
20.000000	0.000000
20.100000	0.101899
20.200000	0.202587
20.300000	0.300879
20.400000	0.395636
20.500000	0.485794
20.600000	0.570379
20.700000	0.648531
20.800000	0.719518
20.900000	0.782749
21.000000	0.837785
21.100000	0.884346
21.200000	0.922311
21.300000	0.951720
21.400000	0.972767
21.500000	0.985794
21.600000	0.991274
21.700000	0.989804
21.800000	0.982081
21.900000	0.968885
22.000000	0.951057
22.100000	0.929475
22.200000	0.905033
22.300000	0.878617
22.400000	0.851080
22.500000	0.823223
22.600000	0.795772
22.700000	0.769363
22.800000	0.744523
22.900000	0.721661
23.000000	0.701057
23.100000	0.682854
23.200000	0.667063
23.300000	0.653555
23.400000	0.642074
23.500000	0.632240
23.600000	0.623567
23.700000	0.615471
23.800000	0.607293
23.900000	0.598315
24.000000	0.587785
24.100000	0.574935
24.200000	0.559008
24.300000	0.539277
24.400000	0.515071
24.500000	0.485794
24.600000	0.450944
24.700000	0.410133
24.800000	0.363097
24.900000	0.309713
25.000000	0.250000
25.100000	0.184132
25.200000	0.112431
25.300000	0.035370
25.400000	-0.046436
25.500000	-0.132240
25.600000	-0.221178
25.700000	-0.312282
25.800000	-0.404499
25.900000	-0.496718
26.000000	-0.587785
26.100000	-0.676533
26.200000	-0.761801
26.300000	-0.842466
26.400000	-0.917460
26.500000	-0.985794
26.600000	-1.046582
26.700000	-1.099058
26.800000	-1.142591
26.900000	-1.176699
27.000000	-1.201057
27.100000	-1.215505
27.200000	-1.220051
27.300000	-1.214866
27.400000	-1.200281
27.500000	-1.176777
27.600000	-1.144973
27.700000	-1.105612
27.800000	-1.059541
27.900000	-1.007692
28.000000	-0.951057
28.100000	-0.890668
28.200000	-0.827573
28.300000	-0.762809
28.400000	-0.697382
28.500000	-0.632240
28.600000	-0.568259
28.700000	-0.506217
28.800000	-0.446783
28.900000	-0.390502
29.000000	-0.337785
29.100000	-0.288905
29.200000	-0.243990
29.300000	-0.203028
29.400000	-0.165870
29.500000	-0.132240
29.600000	-0.101744
29.700000	-0.073884
29.800000	-0.048079
29.900000	-0.023682
30.000000	0.000000
30.100000	0.023682
30.200000	0.048079
30.300000	0.073884
30.400000	0.101744
30.500000	0.132240
30.600000	0.165870
30.700000	0.203028
30.800000	0.243990
30.900000	0.288905
31.000000	0.337785
31.100000	0.390502
31.200000	0.446783
31.300000	0.506217
31.400000	0.568259
31.500000	0.632240
31.600000	0.697382
31.700000	0.762809
31.800000	0.827573
31.900000	0.890668
32.000000	0.951057
32.100000	1.007692
32.200000	1.059541
32.300000	1.105612
32.400000	1.144973
32.500000	1.176777
32.600000	1.200281
32.700000	1.214866
32.800000	1.220051
32.900000	1.215505
33.000000	1.201057
33.100000	1.176699
33.200000	1.142591
33.300000	1.099058
33.400000	1.046582
33.500000	0.985794
33.600000	0.917460
33.700000	0.842466
33.800000	0.761801
33.900000	0.676533
34.000000	0.587785
34.100000	0.496718
34.200000	0.404499
34.300000	0.312282
34.400000	0.221178
34.500000	0.132240
34.600000	0.046436
34.700000	-0.035370
34.800000	-0.112431
34.900000	-0.184132
35.000000	-0.250000
35.100000	-0.309713
35.200000	-0.363097
35.300000	-0.410133
35.400000	-0.450944
35.500000	-0.485794
35.600000	-0.515071
